               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 176,             0.03641,             0.15512,                   0,             0.96147,             0.95917,             0.97782,              0.6446,            0.035947,            0.099174,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.036385,             0.15348,                   0,             0.96126,             0.95871,              0.9775,             0.64228,             0.03595,            0.099396,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.036361,             0.15365,                   0,             0.96135,              0.9581,             0.97751,             0.64272,             0.03593,            0.099302,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.036323,             0.15299,                   0,             0.96118,             0.95886,             0.97838,             0.64396,            0.035906,            0.099295,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.036291,             0.15312,                   0,              0.9614,             0.95794,             0.97854,             0.64546,            0.035892,             0.09919,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.036231,             0.15274,                   0,             0.96064,             0.95922,             0.97834,             0.64662,            0.035806,             0.09907,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.036298,             0.15274,                   0,             0.96177,             0.95978,             0.97874,             0.64678,            0.035775,            0.098999,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.036189,             0.15355,                   0,             0.96148,             0.95963,             0.97836,             0.64648,            0.035789,            0.099115,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.036222,             0.15205,                   0,             0.96062,              0.9607,             0.97814,             0.64621,            0.035838,            0.099176,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.036041,             0.15282,                   0,              0.9601,             0.95947,             0.97772,             0.64667,            0.035813,            0.099232,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.035972,             0.15262,                   0,             0.95978,             0.95977,             0.97736,             0.64661,            0.035819,            0.099346,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.036196,             0.15308,                   0,             0.95964,             0.96005,             0.97752,             0.64624,            0.035819,            0.099398,                   0,            0.003862,            0.003862,            0.003862
                 188,             0.03608,             0.15242,                   0,             0.95977,             0.95947,             0.97764,              0.6464,            0.035828,            0.099548,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.035849,             0.15147,                   0,             0.95875,             0.95932,             0.97732,             0.64547,            0.035864,            0.099657,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.036036,             0.15307,                   0,             0.96007,             0.95974,              0.9775,             0.64568,            0.035869,            0.099669,                   0,            0.003763,            0.003763,            0.003763
                 191,              0.0361,             0.15248,                   0,             0.96034,             0.95912,             0.97739,             0.64499,             0.03588,            0.099678,                   0,             0.00373,             0.00373,             0.00373
                 192,             0.03593,             0.15227,                   0,             0.96138,             0.95926,             0.97728,             0.64461,            0.035883,            0.099823,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.036032,             0.15127,                   0,             0.96102,             0.95947,             0.97722,             0.64466,            0.035864,            0.099838,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.035829,             0.15145,                   0,             0.96085,             0.95947,             0.97755,             0.64498,            0.035875,             0.09977,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.035961,             0.15149,                   0,             0.96177,             0.95902,             0.97743,             0.64534,            0.035835,            0.099728,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.035719,             0.15216,                   0,             0.96062,             0.95877,             0.97726,             0.64637,            0.035853,            0.099842,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.035805,             0.15216,                   0,             0.96124,             0.95902,             0.97745,             0.64657,            0.035878,            0.099808,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.035834,             0.15114,                   0,             0.96156,             0.95932,             0.97758,              0.6471,            0.035925,             0.09973,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.035805,             0.15123,                   0,             0.96255,             0.96024,             0.97818,             0.64744,            0.035926,            0.099804,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.035719,             0.15076,                   0,             0.96295,             0.96009,             0.97816,             0.64824,            0.035954,            0.099781,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.035795,             0.14987,                   0,             0.96304,             0.96043,             0.97838,             0.64866,            0.035959,            0.099724,                   0,              0.0034,              0.0034,              0.0034
                 202,             0.03569,             0.15104,                   0,             0.96412,             0.95978,             0.97836,             0.64857,             0.03596,            0.099651,                   0,            0.003367,            0.003367,            0.003367
                 203,             0.03559,             0.14988,                   0,             0.96332,              0.9607,             0.97852,             0.64853,            0.035974,            0.099594,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.035547,             0.14997,                   0,             0.96438,              0.9607,             0.97855,             0.64886,            0.035969,            0.099508,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.035555,             0.14981,                   0,             0.96364,             0.95963,             0.97824,             0.64889,            0.035966,            0.099545,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.035609,             0.14994,                   0,             0.96379,             0.95917,              0.9782,              0.6489,             0.03596,             0.09952,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.035466,             0.14962,                   0,              0.9636,             0.95937,             0.97819,              0.6493,            0.035937,            0.099421,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.035458,             0.15001,                   0,             0.96331,             0.95955,             0.97816,             0.64977,            0.035918,            0.099348,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.035433,             0.14907,                   0,             0.96275,             0.95993,             0.97827,             0.65023,            0.035919,            0.099407,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.035398,             0.14969,                   0,             0.96273,             0.95987,             0.97849,             0.65049,            0.035917,            0.099354,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.035256,             0.14895,                   0,             0.96345,              0.9595,             0.97841,             0.65021,            0.035926,             0.09939,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.035387,             0.14931,                   0,             0.96374,             0.95933,             0.97868,             0.64979,            0.035949,            0.099424,                   0,            0.003037,            0.003037,            0.003037
                 213,             0.03525,             0.14911,                   0,             0.96256,             0.95925,             0.97848,             0.64986,            0.035963,            0.099491,                   0,            0.003004,            0.003004,            0.003004
                 214,             0.03527,             0.14741,                   0,             0.96432,             0.95899,             0.97877,             0.64993,             0.03596,            0.099472,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.035232,             0.14909,                   0,             0.96406,             0.95993,              0.9789,              0.6498,            0.035972,            0.099506,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.035184,             0.14847,                   0,             0.96434,              0.9595,             0.97889,             0.65025,            0.035975,            0.099548,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.035275,             0.14822,                   0,             0.96441,             0.95993,               0.979,             0.65066,            0.035946,            0.099483,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.035203,             0.14836,                   0,              0.9644,              0.9607,             0.97916,             0.65076,            0.035938,            0.099485,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.035169,             0.14825,                   0,             0.96439,             0.96098,             0.97945,             0.65032,            0.035954,            0.099514,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.035033,             0.14823,                   0,             0.96419,              0.9607,             0.97927,             0.65028,            0.035967,            0.099575,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.035023,             0.14808,                   0,             0.96495,             0.96002,             0.97931,             0.65025,            0.035977,             0.09959,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.035279,             0.14816,                   0,             0.96468,             0.96055,             0.97906,              0.6503,            0.035965,            0.099585,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.034987,             0.14753,                   0,             0.96381,              0.9607,             0.97912,             0.65012,            0.035983,              0.0996,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.035018,             0.14788,                   0,             0.96435,               0.961,             0.97914,             0.65031,            0.035972,            0.099541,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.034866,             0.14734,                   0,             0.96343,              0.9607,             0.97916,             0.65015,             0.03595,            0.099619,                   0,            0.002608,            0.002608,            0.002608
                 226,             0.03482,              0.1465,                   0,             0.96387,             0.96146,             0.97966,             0.64992,            0.035956,            0.099638,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.034987,             0.14722,                   0,             0.96443,             0.96161,             0.97963,             0.64974,            0.035969,            0.099642,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.034914,             0.14672,                   0,             0.96376,             0.96131,             0.97943,             0.65001,            0.035974,            0.099659,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.034927,             0.14711,                   0,             0.96322,             0.96131,             0.97934,             0.65021,            0.035973,            0.099665,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.034907,             0.14706,                   0,             0.96319,             0.96085,             0.97907,             0.65034,            0.035964,            0.099659,                   0,            0.002443,            0.002443,            0.002443
